"EDR148380","148380-1","81398",,"3368","2380","72x72",,"disegno ricostruttivo","Reeve FENSTERMACHER","2021-07-05","Graffito di disegno","SouthEast","black","Published at http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR148380","693"
"EDR148380","148380-2","81399",,"3368","2380","72x72",,"disegno ricostruttivo","Reeve FENSTERMACHER","2021-07-05","Graffito di disegno","SouthEast","black","Published at http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR148380","693"
"EDR148380","148380-3","81400",,"3368","2380","72x72",,"disegno ricostruttivo","Reeve FENSTERMACHER","2021-07-05","Graffito di disegno","SouthEast","black","Published at http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR148380","693"
"EDR148380","148380-4","81401",,"3368","2380","72x72",,"disegno ricostruttivo","Reeve FENSTERMACHER","2021-07-05","Graffito di disegno","SouthEast","black","Published at http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR148380","693"
"EDR148381","148381","47713",,"401","255"," 96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-11","Graffito of a labyrinth","SouthWest","black","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 153","693"
"edr148381","148381-1","75487",,"3195","2207","72x72",,"foto moderna","Vivian GUYTON","2020-04-05","Graffito di disegno ","NorthWest","white","Ancient Graffiti Project c. 2019","693"
"edr148381","148381-2","75488",,"3189","2211","72x72",,"disegno ricostruttivo","Vivian GUYTON","2020-04-05","Graffito di disegno ","NorthWest","white","Ancient Graffiti Project c. 2019","696"
"edr148381","148381-3","75489",,"3194","2210","72x72",,"disegno ricostruttivo","Vivian GUYTON","2020-04-05","Graffito di disegno ","NorthWest","black","Ancient Graffiti Project c. 2019","696"
"edr148381","148381-4","75490",,"3187","2211","72x72",,"disegno ricostruttivo","Vivian GUYTON","2020-04-05","Graffito di disegno ","NorthWest","black","Ancient Graffiti Project c. 2019","696"
"EDR148419","148419","51887",,"910","479"," 72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-07-02","Group of graffiti drawings","SouthWest","black","A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt: Imagines, Roma 2012, Vol. I, p. 78 (con apographo e foto)","693"
"EDR148419","148419-1","51736",,"910","479","72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-27","Graffito of two triangles","SouthWest","black","A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt: Imagines, Roma 2012, Vol. I, p. 78 (con apographo e foto)","693"
"EDR148419","148419-2","51888",,"897","492"," 72x72",,"foto da pubblicazione","Holly SYPNIEWSKI","2015-07-02","Group of graffiti drawings","SouthEast","white","A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt: Imagines, Roma 2012, Vol. I, p. 78 (con apographo e foto)","693"
"EDR148419","148419-3","51740",,"897","492","72x72",,"foto da pubblicazione","Holly SYPNIEWSKI","2015-06-27","Graffito of two triangles","SouthEast","white","A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt: Imagines, Roma 2012, Vol. I, p. 78 (con apographo e foto)","693"
"EDR148436","148436","54283",,"394","164","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02217 apografo, Tab. XXXVI.37 ","696"
"EDR148511","148511","54280",,"398","356","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02213 apografo, Tab. XXXVI.46","696"
"EDR148512","148512","54281",,"390","180","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02214 apografo, Tab. XXXVI.43 ","696"
"EDR148515","148515","54282",,"376","234","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02216 apografo, Tab. XXXVI.44 ","696"
"EDR148521","148521","54285",,"714","142","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02219 apografo, Tab. XXXVI.37","696"
"EDR148523","148523","54287",,"404","280","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02220 apografo, Tab. XXXVI.36","696"
"EDR148525","148525","54288",,"476","172","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare","NorthWest","black","CIL 04, 02221 apografo, Tab. XXXVI.42 ","696"
"EDR148526","148526","54289",,"510","238","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare","NorthWest","black","CIL 04, 02222 apografo, Tab. XXXVI.41","696"
"EDR148527","148527","54290",,"476","296","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02223 apografo, Tab. XXXV.3","696"
"EDR148880","148880","48436",,"379","301","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of a boat","NorthWest","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1971 (transportschiff)","693"
"EDR148880","148880-1","48437",,"467","270","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of boats","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1971 (transportschiff)","693"
"EDR148880","148880-2","49955",,"2253","1590"," 236.22x23",,"foto da pubblicazione","Holly SYPNIEWSKI","2015-05-19","Graffito of a boat","NorthWest","white","A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt: Imagines, Roma 2012, Vol. I, p. 107","693"
"EDR147882","147882","48281",,"1471","1849","72x72",,"foto da pubblicazione","Holly SYPNIEWSKI","2015-04-21","Graffito of a circle","SouthWest","black","F. Maulucci, Pompei: i graffiti figurati, Foggia 1993, p. 64-65","693"
"EDR147882","147882-1","48282",,"384","350","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-21","Graffito of a circle","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 72","693"
"EDR147882","147882-2","82152",,"3368","2380","72x72",,"foto moderna","Rebecca BENEFIEL","2021-08-26","Graffito ","NorthWest","black","Ancient Graffiti Project, a. 2019","693"
"EDR147882","147882-3","82153",,"3368","2380","72x72",,"disegno ricostruttivo","Rebecca BENEFIEL","2021-08-26","Graffito ","NorthWest","black","Ancient Graffiti Project, a. 2019","693"
"EDR147882","147882-4","82154",,"3368","2380","72x72",,"disegno ricostruttivo","Rebecca BENEFIEL","2021-08-26","Graffito ","NorthWest","black","Ancient Graffiti Project, a. 2019","693"
"EDR147882","147882-5","82155",,"3368","2380","72x72",,"disegno ricostruttivo","Rebecca BENEFIEL","2021-08-26","Graffito ","NorthWest","black","Ancient Graffiti Project, a. 2019","693"
"EDR147882","147882-6","82156",,"2961","2666","72x72",,"foto moderna","Rebecca BENEFIEL","2021-08-26","Graffito ","NorthWest","white","Ancient Graffiti Project, a. 2019","693"
"EDR147686","147686","48512",,"401","192","96x96",,"disegno ricostruttivo","Erika DAMER","2015-04-24","graffito of letter ship","NorthWest","black","M. Langner, Antike Graffitizeichnungen, Wiesbaden 2001, n. 7","693"
"EDR147717","147717","55645",,"1694","1314","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-26","graffiti of a ship ","NorthWest","black"," CIL 04, 01764 con apographo (1) M. Langner, Antike Graffitizeichnungen, Wiesbaden 2001, n. 1 (2)","696"
"EDR147922","147922","50691",,"401","276","96x96",,"disegno ricostruttivo","Erika DAMER","2015-05-28","graffito of boat","NorthWest","black","M. Langner, Antike Graffitizeichnungen, Weisbaden 2001, n. 25","693"
"EDR148651","148651","55728",,"385","187","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-08-27","graffito della Strada delle Scuole ","SouthEast","black","CIL 04, 01993 apografo, Tab. XXXIV.14","696"
"EDR148820","148820","55722",,"813","317","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-08-27","graffito della Casa di Apollo e Coronis","SouthWest","black","CIL 04, 01991 apografo, Tab. XIII.2","696"
"EDR148875","148875","47920",,"401","246","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-16","Graffito of a boat","NorthWest","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1886 (transportschiff) ","693"
"EDR148875","148875-1","48429",,"467","176","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffiti of boat, star, and abacus ","SouthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1886 (transportschiff)","693"
"EDR148876","148876","48426",,"401","280","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of a boat","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1904 (transportschiff)","693"
"EDR148876","148876-1","48427",,"467","176","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffiti of boat, star, and abacus ","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1904 (transportschiff)","693"
"EDR148877","148877","48430",,"401","281","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of a boat","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1905 (transportschiff)","693"
"EDR148877","148877-1","48431",,"467","176","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffiti of boats, star, and abacus ","SouthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1905 (transportschiff)","693"
"EDR148878","148878","48432",,"464","339","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of a boat","SouthWest","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1926 (transportschiff)","693"
"EDR148878","148878-1","48433",,"467","270","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of boats","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1926 (transportschiff)","693"
"EDR148879","148879","48434",,"462","352","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of a boat","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1961 (transportschiff)","693"
"EDR148879","148879-1","48435",,"467","270","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of boats","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1961 (transportschiff)","693"
"EDR148882","148882","48438",,"401","200","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of a boat","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1994 (transportschiff)","693"
"EDR148882","148882-1","48439",,"467","270","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-04-24","Graffito of boats","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1994 (transportschiff)","693"
"EDR149196","149196","50712",,"540","161","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-05-29","graffito","SouthWest","black","CIL 04, 04938","693"
"EDR149140","149140","49956",,"325","270"," 72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-05-19","Textual graffito","NorthWest","black","CIL 04, 02373, con apographo, Tab. VII 6","693"
"EDR149141","149141","49957",,"290","655"," 72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-05-19","Textual graffito","NorthWest","black","CIL 04, 02374 con apographo, Tab. VI 8","693"
"EDR149145","149145","49958",,"285","158"," 72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-05-19","Textual graffito","NorthWest","black","CIL 04, 02378 con apographo, Tab. XXXVIII 14","693"
"EDR149160","149160","50713",,"320","155","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-05-29","graffito","SouthWest","black","CIL 04, 04927 ","693"
"EDR149254","149254","51746",,"612","178","72x72",,"foto da pubblicazione","Holly SYPNIEWSKI","2015-06-27","Textual graffito","NorthEast","black","CIL 04, 10147","693"
"EDR148418","148418","51722",,"404","351","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Graffito of a star","SouthWest","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 162 (Stern)","693"
"EDR148418","148418-1","51729",,"467","176"," 96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Graffito of a star, boats, and abacus","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 162 (Stern)","693"
"EDR148653","148653","55730",,"429","230","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-08-27","graffito della Strada delle Scuole ","SouthWest","black","CIL 04, 01995 apografo, Tab. XXXIV.4","696"
"EDR148829","148829","55717",,"1060","232","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-08-27","graffito della Casa di Apollo e Coronis","SouthWest","black","CIL 04, 01989 apografo, Tab. XII.10","696"
"EDR148831","148831","55721",,"607","457","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-08-27","graffito della Casa di Apollo e Coronis","SouthEast","black","CIL 04, 01990 apografo, Tab. VII.4","696"
"EDR149511","149511","51717",,"549","516"," 72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Textual graffito","NorthWest","black","CIL 04, 02380 (nota) con apographo, Tab. XXXVIII 15, cfr. Add. p. 220","693"
"EDR149511","149511-1","51716",,"923","732","72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Textual graffito","NorthWest","black","CIL 04, 02380 (nota) con apographo, Tab. XXXVIII 15, cfr. Add. p. 220","693"
"EDR149512","149512","51718",,"549","516","72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Textual graffito","NorthWest","black","CIL 04, 02380 (nota) con apographo, Tab. XXXVIII 15, cfr. Add. p. 220","693"
"EDR149512","149512-1","51719",,"923","732","72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Textual graffito","NorthWest","black","CIL 04, 02380 (nota) con apographo, Tab. XXXVIII 15, cfr. Add. p. 220 ","693"
"EDR149513","149513","51720",,"549","516","72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Textual graffito","NorthWest","black","CIL 04, 02380 (nota) con apographo, Tab. XXXVIII 15, cfr. Add. p. 220","693"
"EDR149513","149513-1","51721",,"923","732","72x72",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Textual graffito","NorthWest","black","CIL 04, 02380 (nota) con apographo, Tab. XXXVIII 15, cfr. Add. p. 220","693"
"EDR149042","149042","53247",,"575","571","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-07-28","graffito","NorthWest","black","A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt: Imagines, Roma 2012, Vol. II, p. 521 (con apographo)","693"
"EDR149116","149116","54298",,"218","172","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02234 apografo, Tab. XXXVI.52","696"
"EDR149286","149286","54300",,"388","188","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02238 apografo, Tab. XXXVI.54","696"
"EDR149287","149287","54301",,"420","220","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02239 apografo, Tab. XXXVI.55 ","696"
"EDR149343","149343","54302",,"498","340","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02241 apografo, Tab. XXXVI.49","696"
"EDR149449","149449","54305",,"670","210","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02244 apografo, Tab. XXXVI.7 ","696"
"EDR149450","149450","54306",,"352","200","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02245 apografo, Tab. XXXVI.8","696"
"EDR149451","149451","54309",,"808","401","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02245a apografo, Tab. XXXVI.13","696"
"EDR149453","149453","54313",,"710","294","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02247 apografo, Tab. XXXVI.19 ","696"
"EDR145429","145429","53409",,"772","386","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-03","graffito dal lupanare ","NorthWest","black","CIL 04, 2174 apografo, Tab. XXXV.29 ","696"
"EDR145430","145430","53426",,"788","326","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-04","graffito dal lupanare ","NorthWest","black","CIL 04, 2175 apografo, Tab. XXXVI.29 ","696"
"EDR145432","145432","54257",,"498","206","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02177 apografo, Tab. XXXVI.30 ","696"
"EDR145433","145433","54255",,"860","290","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02178 apografo, Tab. XXXVI.20","696"
"EDR145435","145435","54256",,"1568","372","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black"," CIL 04, 02178b apografo, Tab. XXXVI.20","696"
"EDR145438","145438","54260",,"306","270","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02181 apografo, Tab. XXXVI.28","696"
"EDR148874","148874","51727",,"463","353"," 96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Graffito of an abacus","NorthWest","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 959 (schild)","693"
"EDR148874","148874-1","51728",,"467","176"," 96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-26","Graffito of a star, boats, and abacus","SouthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 959 (schild)","693"
"EDR148881","148881","51741",,"401","241","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-27","Graffito of a boat","NorthEast","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1972 (Schiff mit Segel und Ruder)","693"
"EDR148881","148881-1","51742",,"467","270","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-06-27","Graffito of boats","NorthWest","black","M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1972 (Schiff mit Segel und Ruder)","693"
"EDR148881","148881-2","51743",,"2253","1590","236.22x236",,"foto da pubblicazione","Holly SYPNIEWSKI","2015-06-27","Graffito of boats","NorthWest","white","A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt: Imagines, Roma 2012, Vol. I, p. 107 (con foto)","693"
"EDR149046","149046","51744",,"602","415","72x72",,"foto da pubblicazione","Holly SYPNIEWSKI","2015-06-27","Textual graffito","NorthWest","white","A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt: Imagines, Roma 2012, Vol. I, p. 107 con foto","693"
"EDR149110","149110","54294",,"420","188","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02228 apografo, Tab. XXXVI.39 ","696"
"EDR148675","148675","55750",,"313","720","96x96",,"disegno ricostruttivo","Holly SYPNIEWSKI","2015-08-27","graffito della Casa del Cinghiale","NorthWest","black","CIL 04, 02033 apografo, Tab. XXXIV.7","696"
"EDR149197","149197","53246",,"432","174","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-07-28","graffito","NorthWest","black","CIL 04, 10212a","693"
"EDR149198","149198","53249",,"384","183","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-07-28","graffito","SouthWest","black","CIL 04, 10212b","693"
"EDR149210","149210","55757",,"1628","708","72x72",,"disegno ricostruttivo","Erika DAMER","2015-08-27","graffito della Strada dell'Abbondanza","SouthWest","black","CIL 04, 02044a apografo, Tab. XXXIV.27","696"
"EDR149215","149215","55760",,"1729","828","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-27","graffito della Strada dell'Abbondanza","NorthWest","black","CIL 04, 02046 apografo, Tab. VI.6","696"
"EDR150188","150188","53248",,"603","360","37.8x37.8",,"foto moderna","Erika DAMER","2015-07-28","graffito","NorthWest","white","A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt Imagines, Roma 2012, Vol. II, p. 398 con foto","693"
"EDR150397","150397","53250",,"225","121","37.8x37.8",,"disegno ricostruttivo","Erika DAMER","2015-07-28","graffito of house","NorthWest","black","M. Langner, Antike Graffitizeichnungen, Wiesbaden 2001, n. 1355","693"
"EDR150500","150500","54336",,"581","220","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02261 apografo, Tab. XXXVII.12","696"
"EDR150503","150503","54338",,"485","213","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02263 apografo, Tab. XXXVII.12","696"
"EDR150504","150504","54339",,"795","346","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02264 apografo, Tab. XXXVII.24","696"
"EDR150505","150505","54341",,"700","364","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02266 apografo, Tab. XXXVII.41","696"
"EDR150506","150506","54340",,"806","182","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02265 apografo, Tab. XXXVII.25 ","696"
"EDR151051","151051","54348",,"248","120","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02277 apografo, Tab. XXXVII.38 ","696"
"EDR151052","151052","54349",,"486","144","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare","NorthWest","black","CIL 04, 02278 apografo, Tab. XXXVII.32 ","696"
"EDR151053","151053","54350",,"240","128","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02279 apografo, Tab. XXXVII.33 ","696"
"EDR151059","151059","54351",,"540","724","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02284 apografo, Tab. XXXVII.23","696"
"EDR151063","151063","54354",,"1068","866","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black"," CIL 04, 02288 apografo, Tab. XVII.1 ","696"
"EDR151064","151064","54355",,"264","202","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare","NorthWest","black","CIL 04, 02289 apografo, Tab. XXXVII.31","696"
"EDR151068","151068","54356",,"566","180","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black"," CIL 04, 02292 apografo, Tab. XXXVII.37","696"
"EDR151069","151069","54357",,"382","212","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02293 apografo, Tab. XXXVII.37 ","696"
"EDR151070","151070","54358",,"162","174","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02294 apografo, Tab. XXXVII.40","696"
"EDR151071","151071","54359",,"494","464","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02295 apografo, Tab. XXXVI.9","696"
"EDR151072","151072","54360",,"640","414","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02296 apografo, Tab. XXXVII.42","696"
"EDR146000","146000-1","72591",,"4800","3200","230x230",,"foto moderna","Rebecca BENEFIEL","2019-05-12","Graffito","NorthWest","white","R. Benefiel, in: Pompei, Capri e la Penisola Sorrentina, (ed.) F. Senatore, Roma: Bardi, (2004).","693"
"EDR146000","146000-2","72592",,"4800","3210","600x600",,"disegno ricostruttivo","Rebecca BENEFIEL","2019-05-12","Graffito","NorthWest","white","R. Benefiel, Ancient Graffiti Project (2019)","693"
"EDR146000","146000-3","72593",,"4800","3234","600x600",,"disegno ricostruttivo","Rebecca BENEFIEL","2019-05-12","Graffito","NorthWest","black","R. Benefiel, Ancient Graffiti Project (2019)","693"
"EDR146087","146087","54265",,"338","178","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02187 apografo, Tab. XXXVI.17 ","696"
"EDR146191","146191","54271",,"640","166","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02199 apografo, Tab. XXXV.32 ","696"
"EDR146891","146891","54272",,"718","194","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02202 apografo, Tab. XXXVI.31 ","696"
"EDR146892","146892","54407",,"705","283","72x72",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-12","graffito dal lupanare ","NorthWest","black","CIL 04, 02203 apografo, Tab. XXXV.31 ","696"
"EDR147138","147138","54275",,"708","270","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02206 apografo, Tab. XXXVI.53","696"
"EDR147139","147139","54276",,"360","412","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02207 apografo, Tab. XXXVI.40","696"
"EDR147140","147140","53448",,"360","412","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-04","graffito dal lupanare ","NorthWest","black","CIL 04, 2208 apografo, Tab. XXXVI.40","696"
"EDR148432","148432","54279",,"658","420","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-08-11","graffito dal lupanare ","NorthWest","black","CIL 04, 02212 apografo, Tab. XXXVI.48","696"
"EDR148432","148432-1","52859",,"524","162","144x144",,"disegno ricostruttivo","Mary Beth SMITH","2015-07-23","graffito dal lupanare ","NorthWest","white","CIL 04, 2212 apografo, Tab. XXXVI.48 ","693"
