"EDR140125","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), R of Insula V.1, Facade","Ercolano (Napoli), R of Insula V.1, Facade","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","15.00","0.00","2,8-10,0","tit. integer","archaeologia",,,"0"
"EDR140129","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), R of Insula V.1, Facade","Ercolano (Napoli), R of Insula V.1, Facade","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","3.00","0.00","0,7-1,0","tit. integer?","archaeologia",,,"0"
"EDR140132","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.1, Casa Sannitica","Ercolano (Napoli), Insula V.1, Casa Sannitica","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","19.00","71.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR140135","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), R of Insula V.1, Facade","Ercolano (Napoli), R of Insula V.1, Facade","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","41.60","0.00","2,3-9,2","tit. integer","archaeologia",,"distichum elegiacum","1"
"EDR140136","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula III.3, Casa dello Scheletro","Ercolano (Napoli), Insula III.3, Casa dello Scheletro","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.70","0.50","0.00","0,7","tit. integer","archaeologia",,,"0"
"EDR140140","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula III.17, Casa dell'Ara Laterzia","Ercolano (Napoli), Insula III.17, Casa dell'Ara Laterzia","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","9.30","0.00","2,3-4,1","tit. mutilus","archaeologia",,,"0"
"EDR140143","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula III.16-17, Facade ","Ercolano (Napoli), Insula III.16-17, Facade","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","0","0","0.00","3.20","0.00","0,6-1,5","tit. mutilus","archaeologia",,,"0"
"EDR140148","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula III.16, Casa dell'Erma di Bronzo","Ercolano (Napoli), Insula III.16, Casa dell'Erma di Bronzo","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","3.40","0.00","0,6-1,3","tit. integer","archaeologia",,,"0"
"EDR140165","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.2, Casa dell'Atrio a Mosaico","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR140171","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.6, Facade","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","cet.","0","0","1","79","0.00","23.60","0.00","1,7-6,7","tit. integer","archaeologia",,,"0"
"EDR140177","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.10, Taberna","Periit","aedificium","tectorium","carbone","latina","cetera",,"0","0","1","79","0.00","47.60","0.00","2,1-16","tit. integer","archaeologia",,,"0"
"EDR140190","LaC","I","Herculaneum ","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.15-16, Grande Taberna ","periit","aedificium","tectorium","litt. scariph.","latina","cetera","cet.","0","0","1","79","0.00","14.60","0.00","0,9-2,8","tit. integer","archaeologia",,,"0"
"EDR140197","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.18, appartamento al piano superiore","Ercolano (Napoli), Insula V.18, appartamento al piano superiore","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","1.10","13.00","0.00","0,6-1,1","tit. integer","archaeologia",,,"0"
"EDR140198","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula III.19, Casa dell'Albergo","Ercolano (Napoli), Insula III.19, Casa dell'Albergo","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00","7,6-17,1","tit. integer","archaeologia",,,"0"
"EDR140209","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.18, appartamento al piano superiore","Ercolano (Napoli), Insula V.18, appartamento al piano superiore","aedificium","tectorium","litt. scariph.","graeca","cetera",,"0","0","1","79","0.70","6.50","0.00","0,7","tit. integer","archaeologia",,,"0"
"EDR140213","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.15-16, Grande Taberna","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","18.20","31.00","0.00","0,8-18,2","tit. integer","archaeologia",,,"0"
"EDR140217","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.15-16, Grande Taberna","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","10.00","57.50","0.00","0,9-10,0","tit. integer","archaeologia",,,"0"
"EDR140237","LaC","I","Herculaneum ","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.15-16, Grande Taberna","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","15.80","38.80","0.00","6,8-15,8","tit. integer","archaeologia",,,"0"
"EDR140255","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula III.16, Casa dell'Erma di Bronzo","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00","2,0-7,3","tit. integer","archaeologia",,,"0"
"EDR190162","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio II.8.3, ad d. ostii","Periit","aedificium","tectorium","litt. scariph.","latina","inscr. parietariae","ignoratur","0","0","1","79","0.00","160.00","0.00","8,3-15,5","tit. integer","archaeologia",,,"0"
"EDR142568","LaC","I","Pompeii","Pompei (Napoli)","Pompeii (Napoli), Regio I.6.4, Casa del Sacello Iliaco ","Pompeii (Napoli), Regio I.6.4, Casa del Sacello Iliaco ","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","10.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR142572","LaC","I","Pompeii","Pompei (Napoli)","Pompeii (Napoli), Regio I.6.4, Casa del Sacello Iliaco ","Pompeii (Napoli), Regio I.6.4, Casa del Sacello Iliaco ","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","17.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR143634","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","5.20","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR143636","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Terme Suburbane","Ercolano (Napoli), Terme Suburbane","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","25.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR143648","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VIII.7.19, Teatro Piccolo","Napoli, Museo Archeologico Nazionale, inv. s.n.","aedificium","tectorium","litt. scariph.","latina-graeca","cetera","ignoratur","0","0","-80","-43","2.80","21.50","0.00","0,3-1,6","tit. integer","lingua; palaeographia",,"distichum elegiacum","1"
"EDR143814","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","5.50","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR143815","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","4.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR143832","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","4.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR143833","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","2.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR144354","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.15-16, Grande Taberna","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","5.30","12.60","0.00","1,1-5,3","tit. integer","archaeologia",,,"0"
"EDR143900","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","11.00","10.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR144659","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR144347","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","11.20","0.00",,"tit. integer","archaeologia",,,"0"
"EDR144348","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","8.00","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR144349","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","11.60","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR144353","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoii), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","10.40","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR144356","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula VI.1,7-10, Terme Centrali ","Ercolano (Napoli), Insula VI.1,7-10, Terme Centrali ","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","6.00","17.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR144783","LaC","I","Herculaneum ","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","aedificium","tectorium","litt. scariph.",,,,"0","0","1","79","3.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145030","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.1, Casa Sannitica","Ercolano (Napoli), Insula V.1, Casa Sannitica","aedificium","tectorium","litt. scariph.",,,,"0","0","1","79","28.00","18.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145032","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.1, Casa Sannitica","Ercolano (Napoli), Insula V.1, Casa Sannitica","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","14.50","17.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145036","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula Orientalis I.2, Casa del Rilievo di Telefo","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","13.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR144514","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.1, Casa Sannitica","Ercolano (Napoli), Insula V.1, Casa Sannitica","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","19.50","25.50","0.00",,"tit. integer","archaeologia",,,"0"
"EDR144784","LaC","I","Herculaneum ","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","aedificium","tectorium","litt. scariph.",,,,"0","0","1","79","3.40","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145004","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","11.20","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145005","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","5.20","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145006","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","17.20","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145009","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","8.80","0.00",,"tit. integer","archaeologia",,,"0"
"EDR144352","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","6.60","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR144350","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","12.00","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR145007","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","7.20","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145008","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","10.40","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145037","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula Orientalis I.2, Casa del Rilievo di Telefo","Ercolano (Napoli), Insula Orientalis I.2, Casa del Rilievo di Telefo","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","6.00","6.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145764","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","0","0","0.00","14.00","0.00",,"tit. integer",,,,"0"
"EDR145765","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","14.40","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145766","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","8.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145771","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera","ignoratur","0","0","1","79","9.20","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR146086","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","38.00","80.00","0.00","6,0-28,0","tit. integer","archaeologia",,,"0"
"EDR146088","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","13.30","35.70","0.00","1,4-6,3","tit. mutilus","archaeologia",,,"0"
"EDR146089","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00",,"tit. integer",,,,"0"
"EDR146121","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","50","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR146122","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","50","79","4.20","7.20","0.00","2,4-4,2","tit. integer?","archaeologia",,,"0"
"EDR146123","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR146125","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR146187","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR146188","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR146190","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","5.50","6.50","0.00","1,0-2,0",,"archaeologia",,,"0"
"EDR145296","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR148520","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","19.00","66.00","0.00","6-19","tit. integer","archaeologia",,,"0"
"EDR145384","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula II.2, Casa di Argo ","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145767","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","12.40","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145768","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.21, Casa dei Cervi","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","4.80","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145941","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Decumanus Inferior (locus incertus)","periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR145943","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoii), Insula II.2, Casa di Argo","periit","aedificium","tectorium","litt. scariph.",,,,"0","0","1","79","0.00","0.00","0.00",,"tit. integer?","archaeologia",,,"0"
"EDR144786","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VIII.7.19, Teatro Piccolo","Napoli, Museo Archeologico Nazionale, s. n. inv.","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","-80","-43","3.10","13.30","0.00","0,1-1,0","tit. integer","lingua; palaeographia","Pagana","distichum elegiacum","1"
"EDR145431","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","40.00","52.00","0.00","4-24","tit. integer","archaeologia",,,"0"
"EDR145436","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina-graeca","cetera","ignoratur","0","0","50","79","27.00","52.50","0.00","4,5-19,5","tit. integer","archaeologia",,,"0"
"EDR145437","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina-graeca","cetera","ignoratur","0","0","50","79","20.00","72.00","0.00","3,0-16,0","tit. integer","archaeologia",,,"0"
"EDR145935","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula VI.1,7-10, Terme Centrali (Terme Femminili)","Periit ","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145942","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.10, Facade","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR145999","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR146001","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","75","5.50","33.00","0.00","1,5-4,5","tit. integer","archaeologia",,,"0"
"EDR146085","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","Pompei (Napoli), Regio VII.12.18-20, Lupanare, cella f","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","15.00","39.00","0.00","3,0-10,0","tit. mutilus","archaeologia",,,"0"
"EDR147517","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.13.9, facade","Pompei (Napoli), Regio I.13.9, facade","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","14.00","14.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147519","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio III.5.4, Facade","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147725","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VII.6.38","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","cet.","0","0","1","79","0.00","21.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147863","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VI.16.28, Casa della Caccia di Tori","Pompei (Napoli), Regio VI.16.28, Casa della Caccia di Tori","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","16.00","0.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR147934","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio II.3.6","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","8.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147935","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio II.3.6","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","8.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147936","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio II.3.6","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","15.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147976","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VI.9.6, Casa dei Dioscuri","Periit?","aedificium","tectorium","litt. scariph.",,"inscr. parietariae",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR148022","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VI.15.11, Facade","Periit","aedificium","tectorium","carbone","latina","cetera",,"0","0","1","79","14.00","0.00","0.00","3,0 - 14,0","tit. integer","archaeologia",,,"0"
"EDR148378","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio IX.3.5, Casa di Marco Lucrezio","Periit","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","8.00","9.50","0.00",,"tit. integer","archaeologia",,,"0"
"EDR148379","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.11.4-5, facade","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","cet.","0","0","1","79","16.00","19.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR148380","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro nord","Pompei (Napoli), Regio VIII.7.20, Corridoio dei Teatri, muro nord","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","44.80","42.10","0.00",,"tit. integer","archaeologia",,,"0"
