EDR154179,futuere,futuere,futuo,V3,f1265,,VmH
EDR154179,cum,cum,cum,I,c4579,,X--
EDR154179,cum,cum,cum,I,c4584,,X--
EDR140151,Aulus,aulus,aulos/-us,N2,a3518,m,NcB
EDR140147,conclave,conclaue,conclaue,N3B,c3049,n,NcC
EDR140147,conclave,conclaue,conchula,N1,c3004,f,NcA
EDR140147,consistunt,consistunt,consisto,V3,c3543,,VmH
EDR140147,naviculae,nauiculae,nauicula,N1,n0091,f,NcA
EDR140054,feliciter,feliciter,felicito,V1,f0323,,VmF
EDR140054,feliciter,feliciter,felix,N3A,f0327,*,Af-
EDR154429,Urbane,urbane,urbanus,N2/1,u1237,*,Af-
EDR154429,Urbane,urbane,uruo,V1,u1276,,VmF
EDR154429,Urbane,urbane,uruum,N2,u1278,n,NcB
EDR140232,suis,suis,sus/suis,N3B,s3834,2,NcC
EDR140232,suis,suis,suo,V3,s3459,,VmH
EDR140232,suis,suis,sus/suis,N3B,s3834,2,NcC
EDR140232,suis,suis,suus/-os,PR,s3894,*,Ps-
EDR140232,vivant,uiuant,uiuo,V3,u0913,,VmH
EDR153111,aegrotes,aegrotes,aegroto,V1,a0890,,VmF
EDR140986,Urso,urso,ursus,N2,u1269,m,NcB
EDR154568,pisu,pisu,pinso,V3,p7113,,VmH
EDR154568,pisu,pisu,piso,V3,p7113,,VmH
EDR140138,Burrus,burrus,burrus,N2/1,b0758,*,Af-
EDR140138,petat,petat,peto,V3,p1809,,VmH
EDR140144,Mansueta,mansueta,mansuesco,V3,m0317,,VmH
EDR140144,Mansueta,mansueta,mansueto,V1,m0319,,VmF
EDR140144,tene,tene,teneo,V2,t0289,,VmG
EDR140144,tene,tene,t,I,t0001,,X--
EDR140144,tene,tene,tu,PR,t1483,,Pq-
EDR153487,venimus,uenimus,ueneo,VA,u0284,,VmN
EDR153487,venimus,uenimus,uenio,V4,u0300,,VmL
EDR153487,venimus,uenimus,uenio,V4,u0300,,VmL
EDR153487,Venimus,uenimus,ueneo,VA,u0284,,VmN
EDR153487,Venimus,uenimus,uenio,V4,u0300,,VmL
EDR153487,Venimus,uenimus,uenio,V4,u0300,,VmL
EDR153487,cupidi,cupidi,cupidus,N2/1,c4651,*,Af-
EDR153487,hoc,hoc,hic,PR,h0360,,Py-
EDR153487,magis,magis,magis,N3B,m0096,m,NcC
EDR153487,magis,magis,magis,I,m0095,,X--
EDR153487,magis,magis,magus,N2,m0134,m,NcB
EDR153487,magis,magis,magus,N2/1,m0134,*,Af-
EDR153487,magis,magis,maga,N1,m0134,f,NcA
EDR153487,multo,multo,multus,N2/1,m1695,*,Af-
EDR153487,multo,multo,multo,V1,m1693,,VmF
EDR153487,multo,multo,multus,N2/1,m1695,*,Af-
EDR153487,multo,multo,multum,N2,m1696,n,NcB
EDR140258,Mus,mus,mus,N3B,m1804,m,NcC
EDR154177,biberes,biberes,biber,N3B,b0299,f,NcC
EDR154177,biberes,biberes,bibo,V3,b0311,,VmH
EDR154177,biberes,biberes,uiuo,V3,u0913,,VmH
EDR154177,assibus,assibus,as/assis,N3B,a3009,m,NcC
EDR154177,assibus,assibus,axis,N3B,a3654,m,NcC
EDR154177,singula,singula,singula,N1,s0280,f,NcA
EDR154177,singula,singula,singulus,N2/1,s0275,*,Ad-
EDR154177,Panem,panem,panis/-e,N3B,p0232,1,NcC
EDR154177,assibus,assibus,as/assis,N3B,a3009,m,NcC
EDR154177,assibus,assibus,axis,N3B,a3654,m,NcC
EDR154177,ofellas,ofellas,ofella,N1,o0551,f,NcA
EDR154177,assibus,assibus,as/assis,N3B,a3009,m,NcC
EDR154177,assibus,assibus,axis,N3B,a3654,m,NcC
EDR154368,Fusci,fusci,fuscus,N2/1,f1246,*,Af-
EDR151835,Est,est,sum,VA,s3436,,VaN
EDR151835,Est,est,e'do,VA,e0094,,VmN
EDR153853,Ursi,ursi,urgeo,V2,u1252,,VmG
EDR153853,Ursi,ursi,urgueo,V2,u1252,,VmG
EDR153853,Ursi,ursi,ursus,N2,u1269,m,NcB
EDR156999,situs,situs,sino,V3,s1756,,VmH
EDR156999,situs,situs,situs,N4,s1774,m,NcD
EDR156999,situs,situs,situs,N4,s4029,m,NcD
EDR156999,Hic,hic,hic,PR,h0360,,Py-
EDR154043,pro,pro,pro,I,p3593,,X--
EDR154043,pro,pro,pro,I,p2610,,X--
EDR154043,idus,idus,idus,N4,i9914,f,NcD
EDR154043,tunica,tunica,tunica,N1,t1745,f,NcA
EDR154043,tunica,tunica,tunico,V1,t1747,,VmF
EDR154043,asses,asses,as/assis,N3B,a3009,m,NcC
EDR154043,asses,asses,asso,V1,a3183,,VmF
EDR154043,asses,asses,axis,N3B,a3654,m,NcC
EDR140177,Assis,assis,as/assis,N3B,a3009,m,NcC
EDR140177,Assis,assis,adsum,VA,a0761,,VmN
EDR140177,Assis,assis,as/assis,N3B,a3009,m,NcC
EDR140177,Assis,assis,assus,N2/1,a3108,*,Af-
EDR140177,Assis,assis,assa,N1,a3108,f,NcA
EDR140177,Assis,assis,assum,N2,a3108,n,NcB
EDR140177,Assis,assis,axis,N3B,a3654,m,NcC
EDR154538,Feliciter,feliciter,felicito,V1,f0323,,VmF
EDR154538,Feliciter,feliciter,felix,N3A,f0327,*,Af-
EDR140124,Quis,quis,quis,PR,q0198,,P4-
EDR140124,Quis,quis,qui,PR,q9410,,P7-
EDR140124,Quis,quis,queo,VA,q0178,,VmN
EDR154042,Iulis,iulis,iulis,N3B,i3029,f,NcC
EDR154042,Iulis,iulis,iulus/-os,N2,i3030,m,NcB
EDR154042,Iulis,iulis,iulius,N2/1,i3221,*,Af-
EDR154042,Nonis,nonis,nonus,N2/1,n0145,*,Ao-
EDR154042,Nonis,nonis,nona,N1,n0177,f,NcA
EDR154042,Nonis,nonis,nonussis,N3B,n0524,m,NcC
EDR154042,Idus,idus,idus,N4,i9914,f,NcD
EDR154042,nata,nata,nascor/-o,V3,n0044,,VmH
EDR154042,nata,nata,nata,N1,n0088,f,NcA
EDR154042,nata,nata,nato,V1,n0069,,VmF
EDR154042,Iulias,iulias,iulius,N2/1,i3221,*,Af-
EDR154042,Pridie,pridie,pridie,I,p3528,,X--
EDR153849,Ursi,ursi,urgeo,V2,u1252,,VmG
EDR153849,Ursi,ursi,urgueo,V2,u1252,,VmG
EDR153849,Ursi,ursi,ursus,N2,u1269,m,NcB
EDR140166,quidam,quidam,quidam,PR,q9202,,Pu-
EDR140166,ligas,ligas,ligo,V1,l0753,,VmF
EDR140166,pauper,pauper,pauper,N3A,p0630,*,Af-
EDR129306,Musicus,musicus,musicus,N2,m1824,m,NcB
EDR129306,Musicus,musicus,musicus,N2/1,m1824,*,Af-
EDR129306,Priscus,priscus,priscus,N2/1,p3576,*,Af-
EDR129306,Glaucus,glaucus,glaucus,N2,g0361,m,NcB
EDR129306,Glaucus,glaucus,glaucus,N2/1,g0361,*,Af-
EDR153740,Amethyste,amethyste,amethystus/-os,N2,a1668,f,NcB
EDR151873,socio,socio,socio/-or,V1,s1852,,VmF
EDR151873,socio,socio,socius,N2/1,s1844,*,Af-
EDR151873,socio,socio,socius,N2,s1844,m,NcB
EDR151867,acceptum,acceptum,accipio,V5,a0275,,VmM
EDR151867,acceptum,acceptum,accipio,V5,a0275,,VmM
EDR151867,acceptum,acceptum,acceptum,N2,a8917,n,NcB
EDR151867,Vinum,uinum,uinum/-us,N2,u0729,1,NcB
EDR151867,domino,domino,dominus,N2,d0210,m,NcB
EDR151867,domino,domino,domino,V1,d1471,,VmF
EDR151867,Idus,idus,idus,N4,i9914,f,NcD
EDR159777,asses,asses,as/assis,N3B,a3009,m,NcC
EDR159777,asses,asses,asso,V1,a3183,,VmF
EDR159777,asses,asses,axis,N3B,a3654,m,NcC
EDR159777,Vinum,uinum,uinum/-us,N2,u0729,1,NcB
EDR159777,semis,semis,semis,N3B,s1133,m,NcC
EDR159777,semis,semis,semus,N2/1,s8195,*,Af-
EDR159777,Nigro,nigro,niger,N2/1,n0291,*,Af-
EDR159777,Nigro,nigro,nigrum,N2,n0291,n,NcB
EDR159777,Nigro,nigro,nigro,V1,n0301,,VmF
EDR159777,Capitoni,capitoni,capito,N3B,c0516,m,NcC
EDR140195,Kalendas,kalendas,kalendae,N1,k0002,f,NcA
EDR140195,factum,factum,facio,V5,f0048,,VmM
EDR140195,factum,factum,facio,V5,f0048,,VmM
EDR140195,factum,factum,factus,N4,f9201,m,NcD
EDR140195,factum,factum,factum,N2,f9201,n,NcB
EDR140195,pane,pane,panis/-e,N3B,p0232,1,NcC
EDR140195,pane,pane,panis/-e,N3B,p0232,1,NcC
EDR140195,pane,pane,panus,N2,p0262,m,NcB
EDR140195,pane,pane,pa,N,p0002,,Y--
EDR140195,Nonas,nonas,nonus,N2/1,n0145,*,Ao-
EDR140195,Nonas,nonas,nona,N1,n0177,f,NcA
EDR140195,factum,factum,facio,V5,f0048,,VmM
EDR140195,factum,factum,facio,V5,f0048,,VmM
EDR140195,factum,factum,factus,N4,f9201,m,NcD
EDR140195,factum,factum,factum,N2,f9201,n,NcB
EDR140195,pane,pane,panis/-e,N3B,p0232,1,NcC
EDR140195,pane,pane,panis/-e,N3B,p0232,1,NcC
EDR140195,pane,pane,panus,N2,p0262,m,NcB
EDR140195,pane,pane,pa,N,p0002,,Y--
EDR154434,Iulias,iulias,iulius,N2/1,i3221,*,Af-
EDR154434,Idus,idus,idus,N4,i9914,f,NcD
EDR154434,Iulias,iulias,iulius,N2/1,i3221,*,Af-
EDR154434,vim,uim,uis,N3B,u0804,,NcC
EDR154434,accepit,accepit,accipio,V5,a0275,,VmM
EDR154434,Sturnus,sturnus,sturnus,N2,s2683,m,NcB
EDR154044,numero,numero,numero,I,n0659,,X--
EDR154044,numero,numero,numero,V1,n0658,,VmF
EDR154044,numero,numero,numerus,N2,n0662,m,NcB
EDR154044,Asas,asas,ara,N1,a2625,f,NcA
EDR154044,Anaticulas,anaticulas,anaticula,N1,a1898,f,NcA
EDR154044,numero,numero,numero,I,n0659,,X--
EDR154044,numero,numero,numero,V1,n0658,,VmF
EDR154044,numero,numero,numerus,N2,n0662,m,NcB
EDR140190,et,et,et,I,e0997,,X--
EDR140190,Satura,satura,satur/-us,N2/1,s0445,*,Af-
EDR140190,Satura,satura,satura,N1,s0446,f,NcA
EDR140190,Satura,satura,saturo,V1,s0454,,VmF
EDR140190,Satura,satura,sero,V3,s1384,,VmH
EDR154371,glaber,glaber,glaber/glabrus,N2/1,g0314,*,Af-
EDR154371,Salarius,salarius,salarius,N2/1,s0144,*,Af-
EDR154371,Salarius,salarius,salarius,N2/1,s0144,*,Af-
EDR154371,Salarius,salarius,salarius,N2,s0144,m,NcB
