EDR140141,Centurio,centurio,centurio,N3B,c1171,m,NcC,Centurio centonem non habet  cen(---?),,,,,
EDR140141,Centurio,centurio,centurio,V1,c1169,,VmF,Centurio centonem non habet  cen(---?),,,,,
EDR154575,cinaedus,cinaedus,cinaedus,N2,c1631,m,NcB,Lasius cinedus (:cinaedus),,,,,
EDR154575,cinaedus,cinaedus,cinaedus,N2/1,c1631,*,Af-,Lasius cinedus (:cinaedus),,,,,
EDR151877,Colono,colono,colonus,N2,c2497,m,NcB,Spedio Antymo [- - -] [redi?]bis e Pompeian[o] a Colono sa&#803;(lutem?)  est augusta&#818;l&#818;[is],OVERRIDE,name,Colonus,,
EDR140046,Colono,colono,colonus,N2,c2497,m,NcB,Col= ((denarius)) ono (:Colono),DECLINE,,,,
EDR154433,comatus,comatus,como,V1,c2758,,VmF,Vitalio p&#818;e&#818;dica ut comatus&#818; Urosacula&#818; Suu&#818;r&#818;us (:Syrus?) Fo&#818;l&#818;i&#818;a&#818;t&#818;u&#818;s&#818;,,,,,
EDR154535,comici,comici,comicus,N2,c2577,m,NcB,L(uci) Acti va(le).  Mystice  mus comici Icui &#12296;:vacat&#12297; pro &#12296;:vacat&#12297; te fuimus.,,,,,
EDR154535,comici,comici,comicus,N2/1,c2577,*,Af-,L(uci) Acti va(le).  Mystice  mus comici Icui &#12296;:vacat&#12297; pro &#12296;:vacat&#12297; te fuimus.,,,,,
EDR140039,Con,con,cum,I,c4579,,X--,&#12296;:columna I&#12297; Branc broc trans nus  &#12296;:columna II&#12297; Nos= ter  tros  men   &#12296;:columna III&#12297; Quod quid quae quas  &#12296;:columna IV&#12297; Rum quis  que dem  &#12296;:columna V&#12297; Con  les lis  mu&#7735;  &#12296;:columna VI&#12297; Mol ma me mae,,,,,
EDR140147,conclave,conclaue,conclaue,N3B,c3049,n,NcC,[---]A&#818;S&#818;[---] conclave Puteolis C&#803;[-]AN&#803;A&#803; [---]V&#818;LII consitont (:consistunt) Herculaneses (:Herculanenses) navculae (:naviculae),,,,,
EDR140147,conclave,conclaue,conchula,N1,c3004,f,NcA,[---]A&#818;S&#818;[---] conclave Puteolis C&#803;[-]AN&#803;A&#803; [---]V&#818;LII consitont (:consistunt) Herculaneses (:Herculanenses) navculae (:naviculae),,,,,
EDR140147,consistunt,consistunt,consisto,V3,c3543,,VmH,[---]A&#818;S&#818;[---] conclave Puteolis C&#803;[-]AN&#803;A&#803; [---]V&#818;LII consitont (:consistunt) Herculaneses (:Herculanenses) navculae (:naviculae),,,,,
EDR140036,consulto,consulto,consulo,V3,c3652,,VmH,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR140036,consulto,consulto,consulo,V3,c3652,,VmH,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR140036,consulto,consulto,consulto/-or,V1,c3656,,VmF,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR140036,consulto,consulto,consultus,N2,c9966,m,NcB,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR140036,consulto,consulto,consultum,N2,c9966,n,NcB,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR154179,Consumpserunt,consumpserunt,consumo,V3,c3658,,VmH,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR153355,contemnendo,contemnendo,contemno,V3,c3690,,VmH,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR153355,contemnendo,contemnendo,contemno,V3,c3690,,VmH,Qui · se tutari · nescit · nescit · vivere Minimum · malu (:malum) · fit contemnendo · maximum,,,,,
EDR151892,Cosmus,cosmus,cosmos/-us,N2,c4185,m,NcB,Cosmus cas(tus?),OVERRIDE,name,Cosmus,,
EDR154185,cubicularius,cubicularius,cubicularius,N2/1,c4483,*,Af-,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR154185,cubicularius,cubicularius,cubicularis,N3A,c7325,*,Af-,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR154185,cubicularius,cubicularius,cubicularius,N2/1,c4483,*,Af-,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR154185,cubicularius,cubicularius,cubicularius,N2,c7326,m,NcB,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR154185,cum,cum,cum,I,c4579,,X--,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR154185,cum,cum,cum,I,c4584,,X--,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR151868,cum,cum,cum,I,c4579,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4584,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4579,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4584,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4579,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4584,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4579,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4584,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4579,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4584,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4579,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,cum,cum,cum,I,c4584,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR154186,cum,cum,cum,I,c4579,,X--,Apelles Mus cum fratre Dextro amabiliter futuimus bis bina (:binas),,,,,
EDR154186,cum,cum,cum,I,c4584,,X--,Apelles Mus cum fratre Dextro amabiliter futuimus bis bina (:binas),,,,,
EDR140221,cum,cum,cum,I,c4579,,X--,vol cum Marcello bona[---],,,,,
EDR140221,cum,cum,cum,I,c4584,,X--,vol cum Marcello bona[---],,,,,
EDR154179,cum,cum,cum,I,c4579,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,cum,cum,cum,I,c4584,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,cum,cum,cum,I,c4579,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,cum,cum,cum,I,c4584,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR140213,Cumis,cumis,cyma,N1,c4795,f,NcA,Cereales sint Cums (:Cumis) ,,,,,
EDR154092,cunei,cunei,cuneus,N2,c4628,m,NcB,Qunei (:cunei) XXIII Asseres XV,,,,,
EDR153487,cupidi,cupidi,cupidus,N2/1,c4651,*,Af-,Venimus venimus hoc cupidi multo magis ire cupimus.,,,,,
EDR081349,curia,curia,curia,N1,c4683,f,NcA,I&#768;n curia {Aus} Augustiana,,,,,
EDR081346,curia,curia,curia,N1,c4683,f,NcA,Mamium(:Mammium) Anicetum rogamus guria(:curia) Augustiana,,,,,
EDR157024,Deius,deius,dius,N2/1,d1461,*,Af-,Mortus (:Mortuus) Deii (:Deius),IGNORE,,,,
EDR157024,Deius,deius,dius,N2/1,d1461,*,Af-,Mortus (:Mortuus) Deii (:Deius),IGNORE,,,,
EDR152930,deliciae,deliciae,delicia,N1,d0549,f,NcA,[deli?]ciae [---]si tangere possem [---]entur aquas,,,,,
EDR152930,deliciae,deliciae,delicia,N1,d0550,f,NcA,[deli?]ciae [---]si tangere possem [---]entur aquas,,,,,
EDR140039,dem,dem,do,V1,d2066,,VmF,&#12296;:columna I&#12297; Branc broc trans nus  &#12296;:columna II&#12297; Nos= ter  tros  men   &#12296;:columna III&#12297; Quod quid quae quas  &#12296;:columna IV&#12297; Rum quis  que dem  &#12296;:columna V&#12297; Con  les lis  mu&#7735;  &#12296;:columna VI&#12297; Mol ma me mae,,,,,
EDR154185,Dextro,dextro,dexter,N2/1,d0000,*,Af-,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,OVERRIDE,name,Dexter,,
EDR154186,Dextro,dextro,dexter,N2/1,d0000,*,Af-,Apelles Mus cum fratre Dextro amabiliter futuimus bis bina (:binas),DECLINE,,,,
EDR154179,diu,diu,diu,I,d1466,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,diu,diu,diu,I,d1998,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,diu,diu,diuinus,N2/1,d2040,*,Y--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154179,diu,diu,dium,N2,d2047,n,NcB,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR140254,docens,docens,doceo,V2,d2067,,VmG,&#919;dibus (:Idibus) Ianyaris (:Ianuarias) mystacogus (:mystagogus &#956;&#965;&#963;&#964;&#945;&#947;&#969;&#947;&#972;&#962;) docens GEBEUM et &#7864;t&#803;o&#803;e&#803;n l&#803;u&#803;c&#803;i&#803;a&#803;n&#803;+ VIC&#803;IC,,,,,
EDR140983,domina,domina,domina,N1,d0165,f,NcA,Fo&#818;rtunatus · amat · Ampl&#818;i&#818;a&#818;nda (:Ampliandam). Ianuarius · amat · Veneria (:Veneriam). Rogamus · damna (:domina) · Venus ut · nos · in · mente · h&#818;a&#818;bias (:habeas) quod te · modo · introrgamus (:interrogamus),,,,,
EDR140983,domina,domina,domino,V1,d1471,,VmF,Fo&#818;rtunatus · amat · Ampl&#818;i&#818;a&#818;nda (:Ampliandam). Ianuarius · amat · Veneria (:Veneriam). Rogamus · damna (:domina) · Venus ut · nos · in · mente · h&#818;a&#818;bias (:habeas) quod te · modo · introrgamus (:interrogamus),,,,,
EDR102191,dominae,dominae,domina,N1,d0165,f,NcA,Hermeros Prìmigeniae dominae: venì Puteolos in vìco Tyaniano et quaere a Messio numulario(:nummulario) Hermerotem Phoebì,,,,,
EDR151867,domino,domino,dominus,N2,d0210,m,NcB,Vinum acceptum ab domino VII Idus Apriles,,,,,
EDR151867,domino,domino,domino,V1,d1471,,VmF,Vinum acceptum ab domino VII Idus Apriles,,,,,
EDR151868,duas,duas,duas,N3B,d2253,f,NcC,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,duas,duas,dyas,N3B,d2410,f,NcC,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,duas,duas,do,V1,d2066,,VmF,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,duas,duas,duo,N2/1,d2327,*,An-,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR154179,Duo,duo,duo,N2/1,d2327,*,An-,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR145936,Echio,echio,echios,N2,e0049,f,NcB,Echio va(le),OVERRIDE,name,Echio,,
EDR154534,Echio,echio,echios,N2,e0049,f,NcB,Echio · va(le),DECLINE,,,,
EDR140980,erga,erga,erga,I,e0866,,X--,Quam mita (?) vis (?) · Pastores ateque (:atque) · Caste monit erga pugiles (?).,,,,,
EDR151877,est,est,sum,VA,s3436,,VaN,Spedio Antymo [- - -] [redi?]bis e Pompeian[o] a Colono sa&#803;(lutem?)  est augusta&#818;l&#818;[is],,,,,
EDR151877,est,est,e'do,VA,e0094,,VmN,Spedio Antymo [- - -] [redi?]bis e Pompeian[o] a Colono sa&#803;(lutem?)  est augusta&#818;l&#818;[is],,,,,
EDR151835,Est,est,sum,VA,s3436,,VaN,Est res INCOSID,,,,,
EDR151835,Est,est,e'do,VA,e0094,,VmN,Est res INCOSID,,,,,
EDR140061,et,et,et,I,e0997,,X--,[--- acce]pit Secundus Crusali ser(vus?) et Valentina ((:phallus)),,,,,
EDR140254,et,et,et,I,e0997,,X--,&#919;dibus (:Idibus) Ianyaris (:Ianuarias) mystacogus (:mystagogus &#956;&#965;&#963;&#964;&#945;&#947;&#969;&#947;&#972;&#962;) docens GEBEUM et &#7864;t&#803;o&#803;e&#803;n l&#803;u&#803;c&#803;i&#803;a&#803;n&#803;+ VIC&#803;IC,,,,,
EDR140223,et,et,et,I,e0997,,X--,P P P redire   si minus   innecteb(is?) et te [---],,,,,
EDR154569,et,et,et,I,e0997,,X--,Casium et tres sc[- - -]rios habes,,,,,
EDR154185,et,et,et,I,e0997,,X--,Apelles cubicularius cum Dextro Caesar(is) pranderunt hic iucundissime et future simul.,,,,,
EDR151868,et,et,et,I,e0997,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,et,et,et,I,e0997,,X--,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR102191,et,et,et,I,e0997,,X--,Hermeros Prìmigeniae dominae: venì Puteolos in vìco Tyaniano et quaere a Messio numulario(:nummulario) Hermerotem Phoebì,,,,,
EDR154179,et,et,et,I,e0997,,X--,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR140190,et,et,et,I,e0997,,X--,((:gladiatores inter se dimicantes)) Euhodus et Satura  Puteolani,,,,,
EDR154179,eum,eum,is,PR,i2912,,P3-,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR140036,Ex,ex,ex,I,e1167,,X--,Ex se[na]tu (:senatus) con=  sul[to] VVCA [---]E ICA m&#770;ansi solus,,,,,
EDR154179,exegerunt,exegerunt,exigo,V3,e1487,,VmH,Duo sodales hic fuerunt et cum diu malum ministrum in omnia haberent nomine Epaphroditum vix tarde eum foras exigerunt (:exegerunt). Consumpserunt persuavissime cum fu`tu´ere ((sestertii)) CVS,,,,,
EDR154566,exempta,exempta,eximo,V3,e1497,,VmH,Exemta (:exempta) stecora (:stercora) a(ssibus) XI,,,,,
EDR151831,facias,facias,facia,N1,f0043,f,NcA,Qu[aesi]vi hic facias re[s s]erva omnes res tuas [- - -] quem nol[i - - -] nobi[s iun]ge neque servabo ne q[ui]s ius lum(inum) salvum  ,,,,,
EDR151831,facias,facias,facio,V5,f0048,,VmM,Qu[aesi]vi hic facias re[s s]erva omnes res tuas [- - -] quem nol[i - - -] nobi[s iun]ge neque servabo ne q[ui]s ius lum(inum) salvum  ,,,,,
EDR140195,factum,factum,facio,V5,f0048,,VmM,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140195,factum,factum,facio,V5,f0048,,VmM,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140195,factum,factum,factus,N4,f9201,m,NcD,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140195,factum,factum,factum,N2,f9201,n,NcB,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140195,factum,factum,facio,V5,f0048,,VmM,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140195,factum,factum,facio,V5,f0048,,VmM,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140195,factum,factum,factus,N4,f9201,m,NcD,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR140195,factum,factum,factum,N2,f9201,n,NcB,XI K(alendas) pane factum III Nonas pane factum &#12314;III&#12315;,,,,,
EDR156779,Fausta,fausta,faustus,N2/1,f0287,*,Af-,[A]ve Fausta s(alutem),OVERRIDE,name,Fausta,,
EDR144354,Faustus,faustus,faustus,N2/1,f0287,*,Af-,&#920; Faustus Nothus Nothus ((:nomina FAVSTVS et NOTHVS scripta in forma trium navium NOTHVS bis)),OVERRIDE,name,Faustus,,
EDR140037,Februarias,februarias,februarius,N2/1,f0772,*,Af-,XI k(alendas) Febarias (:Februarias),OVERRIDE,date,,,
EDR140054,feliciter,feliciter,felicito,V1,f0323,,VmF,f&#803;eliter (:feliciter) ((:FELICITER in forma navis scriptum)),,,,,
EDR140054,feliciter,feliciter,felix,N3A,f0327,*,Af-,f&#803;eliter (:feliciter) ((:FELICITER in forma navis scriptum)),,,,,
EDR154538,Feliciter,feliciter,felicito,V1,f0323,,VmF,F&#818;e&#818;licite&#803;r&#803; [P]ro&#803;c&#803;u&#803;l&#803;o&#803;,,,,,
EDR154538,Feliciter,feliciter,felix,N3A,f0327,*,Af-,F&#818;e&#818;licite&#803;r&#803; [P]ro&#803;c&#803;u&#803;l&#803;o&#803;,,,,,
EDR151868,Ferreas,ferreas,ferreus,N2/1,f0394,*,Af-,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
EDR151868,Ferreas,ferreas,ferrea,N1,f0394,f,NcA,&#12296;:columna I&#12297; Aquaria dua cum basis Aqua(ria?) in manus dua cum basis Hamas duas cum basis Aqua(ria) in manu (:manus) cotidian[u I] cum basis Urciolos (:urceolos) duos Candelabra quatuor (:quattuor) et lucubratoriu(m) unum Lucerna(m) aenea(m) Hamula(m) una(m) Pelvi(s) cum basim et lytrum (:luterem) Gutos tres Scapheola dua Ferreas strig(i)les VII Haenas quattor (:quattuor)  &#12296;:columna II&#12297; Marmor(em) cum basim aenea Fuminaria dua,,,,,
